UID,city_id,city,city_population,business_id,business_name,business_categories,business_full_address,business_latitude,business_longitude,business_open,business_review_count,business_stars,business_state,cool,date,funny,review_id,reviewer_average_stars,reviewer_cool,reviewer_funny,reviewer_name,reviewer_review_count,reviewer_useful,stars,text,useful,user_id
149054,0,Phoenix,1537058,dGcVT0WGenhh8Np76ta6AA,Cracker Barrel Old Country Store,Breakfast & Brunch; Restaurants,"5022 E Chandler Blvd
Phoenix, AZ 85048",33.30617,-111.9747,True,47,3.5,AZ,0,2009-07-19,0,KAM-ATf78EbPFLQ0qGeDQA,3.89,164,111,Ada,197,331,2,"Waking thru the country store, I was not sure I was in the right place. All those cars outside on a sunday morning led me to believe I had to sprint to the hostess stand for a table. But this place is huge, and there was no wait at all. They could even seat six tops without a wait! We scored a table right by the front window, and were immediately greeted by a friendly waitress for drinks. She pointed out the two most popular dishes on the menu - pancake breakfast (think grand slam at denny's)  or the standard meat, eggs, biscuits and gravy.Big menu, but no omelets? I had the french toast w/ bacon. It was cold and leathery. Husband had the grand-slam thing - it was a lot o f food w/ a  big bowl of  canned tasting gravy.   Food was just ok. Coffee was bad. Service was great. Won't go back  - there are better breakfast places in Ahwatukee.",0,0H9ne5frm1GjO6TjUwbxlw
151446,6,Tempe,172816,EKzMHI1tip8rC1-ZAy64yg,House of Tricks,American (New); Restaurants,"114 E 7th St
Tempe, AZ 85281",33.423546,-111.937394,True,269,4,AZ,0,2010-05-02,0,NXlmXxNx5vf7WXUwWkJs_Q,3.89,164,111,Ada,197,331,4,"I've been here twice - once for happy hour and once for dinner.

Happy Hour Review: One of the best happy hour offerings I have seen in the valley, but not a huge $$ value. Great food choices that aren't offered on the standard menu. The hours are very limiting, and you can only sit in the extremely small bar area, so you have to be there early to get in on the HH menu. The artichoke dip and the bruschetta were wonderful!!! 

Dinner Review:
We chose outdoor seating under the beautiful trees near the fireplace. It is such a romantic place for an evening out with the one you love! Our server was fantastic and had great suggestions! The mussels were some of the BEST I ever had - they were served in a wonderfully creamy chorizo sauce w/ yummy toasted bread for dipping. For entrees, we had the ahi wellington and the rabbit. The ahi was a little underwhelming - the presentation was gorgeous, but slightly bland. The wasabi mash fondue was just mashed potatoes with an extremely small smidge of wasabi - nothing really fondue or wasabi about it. The rabbit is one of their house specialties - it was absolutely delish! The only downside to the bunny is that it wasn't cooked until it was falling off the bone, which just isn't acceptable for a place like this. For dessert, we had the flourless chocolate cake - it was dense and not very ooh or ahh inspiring - I've had better.

My take is that this place is great for ambiance and almost there for food, but something's missing. I expected every plate to be amazing, and was a little let down with the final delivery. I will probably go back again, but it's not my top pick for the money shelled out. I would much rather go back to Chelsae's Kitchen or Cafe Monarch.",1,0H9ne5frm1GjO6TjUwbxlw
155830,5,Scottsdale,230512,iELA6eREUgDVQrtLgYmS6Q,Yogurtland,Food; Ice Cream & Frozen Yogurt,"4513 N Scottsdale Rd
Ste 118
Scottsdale, AZ 85251",33.5033716,-111.9256326,True,122,4.5,AZ,0,2009-11-17,0,1mdiTUAEPGnG8htHDftohg,3.89,164,111,Ada,197,331,5,"YUM!!! Delish inexpensive YUM!!! My friends and I stopped here for fro yo after a yelp event. I tried coffee, pumpkin, vanilla and plain tart....all my favorites were available - how is one to choose? They were all wonderful! ahhh! If the place were  not 20 minutes away, I would get in the car right now and go for seconds!!! I ended up w/ half pumpkin and half plain covered in granola and strawberries.  YUM!!!! My friend also had a huge cup of goodness - the total cost for both our wonderful creatives was $4.25.....that place is perfect - I will go back every time I am in Scottsdale and it's open.",0,0H9ne5frm1GjO6TjUwbxlw
166946,5,Scottsdale,230512,GOlq9CGj4APl_S2jyhMr1g,Harkins Camelview 5,Arts & Entertainment; Cinema,"7001 E Highland Ave
Scottsdale, AZ 85250",33.5048545,-111.9318345,True,114,4,AZ,1,2011-07-18,1,NkoNX6goBdK-Nwlu3uHRog,3.89,164,111,Ada,197,331,3,"My same friend ""forced"" me to see another film at this theater, and I had to upgrade my rating to be fair. 

I have to admit that I had a great experience seeing a film in theater #2 at this place this weekend. It was a big normal size theater and the seats were clean and very comfortable. 

I still felt like I was on a cruise boat due to the demographics. 

The place still only gets three stars because some of the theaters are too tiny.",1,0H9ne5frm1GjO6TjUwbxlw
168642,0,Phoenix,1537058,LzpR_jE6VIutJ08s2cdRrw,Coup Des Tartes,French; Restaurants,"4626 N 16th St
Phoenix, AZ 85016",33.5044193,-112.0475633,True,177,4,AZ,0,2009-07-22,0,xGpRjvLwuu3AObQd7N_sdA,3.89,164,111,Ada,197,331,3,"If you are looking for a quiet place to enjoy a romantic meal, this is a great place. This is not a kid-friendly place to eat , nor a place you want to bring a loud friend, as everyone in the room will be involved in the conversation. (We all have one of those loud friends - you know what I'm talking about!)

I love the attentive personal service - the owner was our server, and he was so nice! I gave it three stars because most of the food sounded better on the menu than it tasted,  but the cozy environment makes up for that a bit. If I were going to just sit there and not eat, I would have given the place four stars.

I was one of the friends that had lunch with Camille H. She covered the food well, so just read thru her review for food details.",0,0H9ne5frm1GjO6TjUwbxlw
169547,0,Phoenix,1537058,qehVblgSQdpiP_qWo1MFBg,YMCA,Active Life; Gyms; Fitness & Instruction,"1030 E Liberty Ln
Phoenix, AZ 85048",33.296777,-112.059835,True,8,4,AZ,2,2010-03-18,2,V2YEblkb6qaCzY1W3JK5XA,3.89,164,111,Ada,197,331,5,"This review is specifically for Melanie's Zumba Class.
The class is the most fun I have ever had working out. Women are shaking their butts, the classes are always full and everyone is having a great time. If Melanie ever leaves, I will cancel my membership!",1,0H9ne5frm1GjO6TjUwbxlw
169725,0,Phoenix,1537058,1Ap6ZNCvyLLKHP0wvCk9yA,Phoenix Zoo,Active Life; Zoos,"455 N Galvin Pkwy
Phoenix, AZ 85008",33.4537841,-111.9532638,True,161,4,AZ,0,2009-07-22,1,EoEtiV5KPPx-UZJwvqpDZg,3.89,164,111,Ada,197,331,5,"I love the zoo! My family has a membership and it is used well. For anyone with kids under 10 living in the Valley of the Sun, membership is a must! This way, there is no pressure to see the entire park in one visit. There are so many activities for kids, that we usually cover half the park per visit.

Favorite actvities at the zoo include: the monkey walk (there is no wall seperating you from the monkeys and they jump around the walking path - so fun!), the many kid parks/fountains to play in, the kids petting zoo, and the old giant turtles. 

Also, try out Zoo Lights! You can't use your membership to get it, but it's well worth the extra expense. We went in early July - dress your kids in bathing suits and bring tons of water! There are water activities everywhere, and the paths are lit up with magical lights.

If you are visiting from out of town, the Zoo is well worth the trip. If it's a hot month, go early and take the train tour to save energy. Bring water!!",0,0H9ne5frm1GjO6TjUwbxlw
170734,0,Phoenix,1537058,3oZcTGb_oDHGwZFiP-7kxQ,Chelsea's Kitchen,Breakfast & Brunch; American (Traditional); Restaurants,"5040 N 40th St
Phoenix, AZ 85018",33.5123186,-111.995355,True,453,4,AZ,1,2009-07-28,1,qbUlYv_ltTVwtSLq4iw8uw,3.89,164,111,Ada,197,331,5,"My parents flew in from the SF Bay Area, and I couldn't wait to take them here. It was the first time we brought our four year old along for the experience. We had a beautiful table outside - the plants around us were in full bloom, and the food was (as usual) perfect and magical. My step-mom has gone to culinery school, and is one of the best people I know at name-that-ingredient game. She also is the biggest stickler on good service - hates being overly tended to or ignored. She was so blown away by the food, service, and atmosphere that she actually weeped happy tears of joy - I have never seen this happen before, except when our daughter was born. This place is seriously the best!",1,0H9ne5frm1GjO6TjUwbxlw
184564,0,Phoenix,1537058,vPJ4iCOSuxCxHPtb18gwWw,Nothing Bundt Cakes,Bakeries; Food,"4722 E Ray Road
Phoenix, AZ 85044",33.321342,-111.982554,True,47,4,AZ,3,2009-02-21,3,ZGpiGvQk4Lwz-5RMQngfjQ,3.89,164,111,Ada,197,331,1,"You can get a better cake at Safeway for half the price (and I am not really a big fan of Safeway cake, but you get my point).  This place is a joke - don't believe the hype. Stay away from the overly-sugary nasty baked thing that does not deserve to be called 'cake'. Don't eat the free tasters, don't fall for the packaging and the fancy looking bakery. If you are this desperate for cake, seriously, just go to Safeway.",3,0H9ne5frm1GjO6TjUwbxlw
185694,5,Scottsdale,230512,9mfec4ySQpW8doGs3FUP2Q,Fairmont Scottsdale Princess,Hotels & Travel; Resorts; Event Planning & Services; Hotels,"7575 E Princess Dr
Scottsdale, AZ 85255",33.6455682097528,-111.917118430138,True,102,4,AZ,0,2010-07-26,0,B26klLwf1fz5ba91DgZWqA,3.89,164,111,Ada,197,331,5,"I want to permanently live at my new favorite stay-cation destination!!! 

At checkin, I was asked which room location I would like (all of which came with a balcony!)  - my choices included - pool view, lagoon view, quiet buildings, those located near the party area - so many choices! I was in heaven!! We chose a room overlooking the lagoon - semi close to the pool, but far enough away to have zero noise. At night, there's a fire fountain in the middle of the lagoon that was so wonderful to watch while sitting on the balcony sipping lemon drops and having deep talks.

The amenities were FANTASTIC! There are two water slides that kept us busy w/ the 5YO for hours. There are nice size gates around the pool area and it felt very safe and clean. The adult lounge area was very sleek and beautiful. Next time, we will bring friends so we can hang here and leave the kids with a babysitter at night!  All of the grounds were wonderfully lush and landscaped nicely. I never saw one piece of garbage on the ground anywhere.

The room was lovely - beautiful decor, great materials, no detail was compromised and the place was perfectly clean. Even with the loud fire fountain outside and the ice machine outside our room, our room was completely quiet inside - it was a great experience.

We bought our room with miles, but given the amazing rates, I think we will have to have one more weekend here. 

Here's a link to the great summer rates.
http://www.fairmont.com/scottsdale/HotelPackages/SpecialOffer/SummerSale.htm

I would recommend bringing your own booze - we bought two boat drinks by the pool for a little under $30 including tip. Thank goodness we had our own mixers in our room for the rest of the stay!

Highly Highly Highly Highly recommend this place!!!",1,0H9ne5frm1GjO6TjUwbxlw
193571,6,Tempe,172816,ipMMVBGEWABP4PIfudvRVw,Penzey's Spices,Food; Herbs & Spices; Specialty Food,"2010 East Rio Salado Pkwy
Tempe, AZ 85251",33.4321397,-111.9029617,True,51,4.5,AZ,1,2009-07-28,0,JitsoO6lsuwcVVNBfYp4ig,3.89,164,111,Ada,197,331,5,"This place has so many hidden treasures! Give yourself at least half an hour your first time, so you can smell every dish of amazing herbs, spices and blends. My favorite items include the chipotle powder, country french vinaigrette, Extra Fancy Vietnamese Cinamon, and Trinidad Lemon & Garlic Marinade. Be sure to grab their magazine when you leave - it has recipes in it using their spices.",0,0H9ne5frm1GjO6TjUwbxlw
193715,0,Phoenix,1537058,NPEKpj1aBRIDujCPIJ0Utg,Foothills Pet Resort,Pet Groomers; Pet Services; Pet Boarding/Pet Sitting; Pets,"1331 E Chandler Blvd
Phoenix, AZ 85048",33.3044926129824,-112.052822113037,True,5,4,AZ,0,2009-03-08,0,8Sa8lGC-XSE28YsYnRQyIw,3.89,164,111,Ada,197,331,4,"We have left our dog here over several vacations. They have dog suites and basic boarding. They allow social dogs to play together during the day, and then they go in their separate spots at night. 

One time, we opted to have our dog shampooed before we picked him up. He broke out in a rash all over his skin for about a week and a half. He wasn't complaining about it, so the vet said he was fine, but I won't have that service done again. (would have given five stars, except for that issue.) Never had any issues with the boarding - just the grooming. I will take my dog here again.",0,0H9ne5frm1GjO6TjUwbxlw
194518,6,Tempe,172816,XBm9ffI2pK-A_HcoHXAbcQ,My Big Fat Greek Restaurant,Greek; Mediterranean; Restaurants,"525 S Mill Ave
Tempe, AZ 85281",33.424778,-111.939846,False,93,3.5,AZ,0,2010-05-24,1,BlQQQQdOkxpmyN4G2AoWig,3.89,164,111,Ada,197,331,3,"Do not go here if you are already drunk! They will take advantage of you!

A couple weeks ago, my husband and I did a Mill Ave pub crawl. This was stop #3 (I know - it's not really a ""pub""! - blah blah blah!) - we wanted a couple appetizers and a couple shots of ouzo.

I should have known I was too drunk to be around big fat Greek restaurant waitresses (BFGRW) when the waitress started caressing my arm while I ordered cocktails, and I didn't pull away. That's just a bad start.

We ordered feta and olives and a *small* greek salad. The Feta and olive plate should be called 'feta plate w/ olive garnish' - there were only 8 olives on the entire huge plate. When I tried to articulate this, the BFGRW wanted to sell me more olives! I was too drunk to explain that the plate didn't actually have enough to begin with, so we let it go and didn't order any more. The *small* greek salad was interpreted by the BFGRW as the ""large"" greek salad - she obviously realized she could have her way with us. We also ordered their flight of cocktails - I would not recommend this - it tasted like gummy bears in three flavors. 

Mrs Big Fat Greek Restaurant Waitress - I may have been too drunk to defend myself, but I remember everything! You will not be a stop on our next Mill Ave pub crawl!",1,0H9ne5frm1GjO6TjUwbxlw
196861,2,Chandler,254276,6Fe2hMYFCBW5oE23DFZX9w,Tribal Crossfit,Active Life; Gyms; Fitness & Instruction,"6170 W Chandler Blvd
Ste 4
Chandler, AZ 85226",33.306052,-111.948406,True,3,5,AZ,0,2010-02-17,0,vyidqa14XFEEQs4fIAYPXA,3.89,164,111,Ada,197,331,5,"I used to go home to Santa Cruz all the time and party with my friends. Then, on one trip, all my friends were busy. They were all at CROSSFIT on party nights! The second time I went home, I started to notice incredible physical changes in my fellow party animals. One guy that had a beer gut was ripped with a six pack and huge guns.  Once again, no one wanted to party because they didn't want to screw up their crossfit routines.  I had to find out what could possibly be better than partying with my friends. That's when I found Tribal Crossfit. 

I saw an ad to try out a session and see if I liked it. Jake and I set up a time, and I met him in the gym - a warehouse/huge garage fitted with free weights, wooden boxes, and bars with long rubber things hanging down. Jake taught me about the importance of good form and basic technique for pushups, squats and pull-ups. He gave suggestions on balance, foot placement, breathing, and I was blown away at how well he could identify my body's weaknesses and strengths. After about half an hour of this, I thought the intro was over and I said ""Thanks"" thinking it was time to leave. Then Jake got a big grin on his face, and said, ""That was the warm up."" I thought he was kidding at first, but quickly realized this was no joke.  He said, ""Most people's work out is our warm up.""  I proceeded to do 25 squats, 12 pushups and 7 pull ups - over and over again. (I don't remember how many times - this was awhile ago.) 

I came home thinking that all my friends back home were nuts. Why would anyone put themselves through this on purpose? I was sore for five days strait and could barely climb stairs or reach the tall cabinets in the kitchen. I decided to wait awhile since the holidays were coming and I wasn't sure how often I would be able to go.

After the holidays, my husband tried it, and became addicted immediately. He was only sore for two days after his first session. I am still a little pissed about that. I joined about two weeks later.

Here's what I love about crossfit: every class is different and a challenge, most sessions have a timed activity which feels wonderfully competitive and pushes you a little further, I leave class feeling completely alive and de-stressed, and now, if I go a couple days without a little muscle pain, I feel the need to workout harder. I haven't been in the class long enough to see huge physical differences yet, but I feel more alive than I ever have in my life.

My friends back home gave some good advice on finding the right crossfit gym, and I am lucky I found Jake at Tribal Crossfit because he meets the criteria. Good form is really important - you want to make sure you have an instructor that is emphasizing good form over increasing weight, or you could get hurt.  Jake knows the human body so well - in the last four weeks, I've had a few aches and pains. As soon as I point them out, he is able to show me how to adjust the move to stop the pain. 

The class is a pricey. But if you think of how much it would cost to have a private trainer three - six hours a week, this is a bargain!

I HIGHLY recommend Tribal Crossfit!",2,0H9ne5frm1GjO6TjUwbxlw
200488,0,Phoenix,1537058,FOfhEC6rN23RQaUlsR2byw,Melting Pot,Fondue; Restaurants,"3626 E Ray Rd
Phoenix, AZ 85044",33.3156591,-112.0048589,True,88,3.5,AZ,1,2009-07-28,0,JkXDZ6ulexFrjpMgvKnNPA,3.89,164,111,Ada,197,331,4,"I went to happy hour this evening with two girlfriends. This may be one of the best happy hours in Ahwatukee. $3 Beer, $5 Wine & $6 Cocktails  +  fondue and appetizer specials. We had the wisconson trio, a yummy blue cheese fontina concoction, which was served with  bread, apples and vegies.  For dessert,  we shared the dark chocolate fondue w/ extra strawberries. It was delish!  The only thing that would have made this better was if the bar was packed. We were the only peeps there.  I hope the happy hour word spreads because happy hour is best in large groups of happy people.",1,0H9ne5frm1GjO6TjUwbxlw
201478,6,Tempe,172816,TzImzfIWkZTnetKl2a4-SQ,Gordon Biersch Brewery Restaurant,Bars; Food; Breweries; Nightlife; American (New); Sports Bars; Restaurants,"420 S Mill Ave
Ste 201
Tempe, AZ 85281",33.425711,-111.94047,True,132,3.5,AZ,1,2010-05-28,1,Dk0HrY45P6yw_w6Lsse5EQ,3.89,164,111,Ada,197,331,3,"From now on, no matter how good other things look on the menu, I will only get a beer and fried artichoke hearts... and maybe a wedge salad. I have been disappointed the last two times I've been there. The calamari was so bland that we sent it back after one bite. The new Caribbean appetizer platter was gross - the mahi mahi was so over-fried you couldn't' tell what it was, the ""Kobe"" burgers were over cooked, and the sauce for the ahi spring rolls was basically orange mayo. SO, lesson learned - stick to the things we know....artichoke hearts and beer!",1,0H9ne5frm1GjO6TjUwbxlw
205697,0,Phoenix,1537058,DRuE7KNz8vGR1_X1h9fiSA,Golden Spoon Frozen Yogurt,Food; Ice Cream & Frozen Yogurt,"4855 E Warner Rd
Phoenix, AZ 85045",33.331773,-111.978279,False,13,4,AZ,1,2009-02-21,0,e-hba75ing-Zu4RMQIz4eQ,3.89,164,111,Ada,197,331,5,"I frequent this place at least once a week to enjoy the wonderful affordable AND low cal fro yo at Golden Spoon. I LOVE this place. They have all the standard toppings and even carry seasonal flavors like Pumpkin (my personal favorite). The fro yo does come out soft, so I sometimes take it home and freeze it so it gets icey. All this considered, it still deserves five stars. 

How can it be that we live in the scorching hot desert and there is only a handful of fro yo possibilities in the area? Of all the strip malls full of nail spas, tanning salons and every random franchised experience under the sun, why are there only a few jumping on the fro yo lovin train?",1,0H9ne5frm1GjO6TjUwbxlw
205869,6,Tempe,172816,Vb6BqKpCYENLwOEgV9wM0g,Love Child Resale,Children's Clothing; Fashion; Shopping,"6444 S McClintock Dr
Tempe, AZ 85283",33.3625565,-111.9127085,True,7,4.5,AZ,0,2009-11-17,0,RH5H6ZRjx0qciCGYSSyXQg,3.89,164,111,Ada,197,331,5,"THIS PLACE USED TO BE CALLED BUFFALO KIDS!!!

This is a wonderful gently used kids clothing store that only caries the best of the best used clothes! They are extremely selective! I brought in a bunch of stuff for trade, thinking that all my beautiful pieces were exactly what they wanted. They only chose two items that were worn twice! Quality and selection are always the best here. You pay about $2 premium over other resellers, but I like to think of it as a service charge for the work they do to filter out all the ugly used clothes. Some of my daughter's favorite pieces are from here. :)",0,0H9ne5frm1GjO6TjUwbxlw
207900,0,Phoenix,1537058,8yDfMGCH5HaKBxew7hCS1w,Montessori Educare,Elementary Schools; Education; Preschools,"1244 E Chandler Blvd
Phoenix, AZ 85048",33.3063357,-112.0565579,True,4,4.5,AZ,0,2009-03-08,0,jH1HWL7dGfXooB4oUrtr-A,3.89,164,111,Ada,197,331,5,"No one is writing about this place because we don't want the classrooms to get too big and we like all the special attention our kids get here. My child has learned to read at age four, speaks spanish, does karate, knows all the continents, counts to 100, etc etc etc....the list goes on and on and on....the school is an extremely small loving environment. I am very thankful that I found this place, and believe it has helped lay a great foundation for future academic success.",1,0H9ne5frm1GjO6TjUwbxlw
208098,2,Chandler,254276,TMZP6Kzkc-FytzgbgIC9JA,Benihana,Japanese; Restaurants,"3025 W Chandler Blvd
Chandler, AZ 85226",33.3057308,-111.8960397,True,100,3.5,AZ,0,2010-02-17,0,1ueE8-fUluk8VONs1B7YZA,3.89,164,111,Ada,197,331,2,"I've been to Benihana and other teppanyaki places before. This one sucked. 

I decided it would be fun to suprise my five year old daughter with a new experience - Benihana's! I talked up the place all the way there - they will cook the food in front of us and do tricks - you won't beleive it! Her eyes were so big as we walked in and I couldn't wait to see her amazement at the show and food. 

I was shocked to see that the kid's chicken lunch was $11 and my chicken and shrimp was $15 on the lunch menu. The entire meal (no alcohol included) was $40. There are so many more affordable tasty options in this area! What a waste!!!

Now, part of the bad experience was not entirely the restaurant's fault. There were three spooky teenage boys at our table that were looking for trouble. They were yelling at the staff and being very rude. Part of my review of two stars is because the restaurant never asked them to quiet down or leave. They were yelling at the poor lady that made our food thru the entire meal, ""cook it all the way thru. don't put any spices on it. don't burn it!"" Then, every few minutes, they would go stand behind people at other tables to watch how their food was prepared. Every protective bone in my body was on guard with these little punks. Why wouldn't the restaurant ask them to leave?

SO, the lady that did the tricks was very underwhelming. I am not sure if she was always this way, or just this way because of the spooky boys at our table. Either way, it was a terrible experience and I will not go back there.",0,0H9ne5frm1GjO6TjUwbxlw
211685,0,Phoenix,1537058,e3izESeW0BUx0s96FdSLag,Va Bene,Wine Bars; Bars; Restaurants; Nightlife; Italian,"4647 E Chandler Blvd
Phoenix, AZ 85048",33.3037399,-111.9810651,True,79,4,AZ,1,2009-05-16,2,5aDS2shRzkM8k5bW6l8b3w,3.89,164,111,Ada,197,331,3,"I met some girlfriends for Happy Hour on a Monday, which must be the least popular day for happy hour, as the place was completely empty. Appetizers were delish - prosciutto wrapped prawns, bruschetta and eggplant drenched in cheese and marinara sauce. The wine list was pricey and not that impressive of a selection. They don't have a cocktail menu, but have some specialty drinks that the bartender will tell you about if you ask. The ambiance was just ok for the prices. The bartender was really funny and full of great suggestions.  

This is NOT a place I would take my preschooler - the restaurant would not mind, but there's no kid food on the menu and there is nothing entertaining about the ambiance.

Apparently, this place is a wild dance club in disguise! The place turns into a dance floor on Friday and Saturday nights where the 70's, 80's and 90's music is pumpin. If you want to shake your thing in Ahwatukee, this seems to be the place. (I may just try it out and report back.)",2,0H9ne5frm1GjO6TjUwbxlw
211768,0,Phoenix,1537058,P0-ahIRWVNR9WHG4dlZkpQ,Goodwill Industries,Thrift Stores; Shopping,"15633 S 32nd St
Phoenix, AZ 85048",33.3036623,-112.0144784,True,7,3.5,AZ,0,2009-12-05,0,RTJgjOCIp3jE0nfIhjGQcA,3.89,164,111,Ada,197,331,4,"Every other Saturday, everything is 50% off! I always find great kids clothes here. Today, I got a pair of barely worn tap shoes, a barely worn pink kids leotard, some pink pants and a lovely black market white house blouse with the dry cleaning tag still on - all for $5.50!!!

Now, here's the catch - the line during the crazy saturday sale is llloooonnnnggggg! How long??? Down the hall and into the next room long. How how loonnng? 35 minutes in line long. But if you go with some friends and have fun with it - it's worth the bucks saved!",0,0H9ne5frm1GjO6TjUwbxlw
172725,6,Tempe,172816,6oRAC4uyJCsJl1X0WZpVSA,Haji-Baba,Middle Eastern; Restaurants,"1513 E  Apache Blvd
Tempe, AZ 85281",33.414345,-111.913031,True,265,4.5,AZ,0,2010-05-24,0,m9W5aIwYzowB2_x7-gsS5w,3.92,1,1,Alexis,13,11,4,"This place is absolutely AMAZING!!! Not only is it ridiculously cheap, but it is incredibly delicious, as well! My boyfriend and I went the other day for lunch and ordered the combo platter and a side of babaganoush-$12 total-We were both extremely satisfied and we came home with a huge takeout box(that I have been munching on all weekend) This place is a GEM and you should definitely check it out! I cant wait to go back again this week! Mmmmmmm....soooo tasty!",1,ZoBrIw-7VgCOO30GJVCoOA
76202,6,Tempe,172816,MkG0X_ubfBRoxvjxYvldbA,Port of Subs,Sandwiches; Restaurants,"1158 W Washington Street
Tempe, AZ 85281",33.442375,-111.955643,True,16,3.5,AZ,4,2009-04-04,8,HcfXwBZ0tdbw3W97hA2Osw,3.92,1875,1233,Amy,539,2452,5,"dew bow bow.ooooooo yyyyeeeaaaa.....dew bow bow.

This is the song that I should be singing, as I slowly enter the Port of Subs after deboarding the light rail.  Port of Subs is my drug of choice, and eating such tasty subs makes me happy.  I got 12 inches last night...12 inches of subs....and it tasted so good!  nomnomnomnom!

Port of Subs never fails me.  Its just so good!  All bread cooked on site, and not like the chain sub places, its actually really really good!  I got the #18, lots of meat and whatever I wanted.  Tasty!

Thank you Port of Subs, thank you.  Eating here makes my brain and stomach delightfully happy!",6,JffajLV-Dnn-eGYgdXDxFg
88489,3,Gilbert,239277,Szc6Wvt1i8VqSAOb2-7BAQ,Port of Subs,Sandwiches; Restaurants,"3570 S Val Vista Dr
Gilbert, AZ 85297",33.285875,-111.7557002,True,9,3.5,AZ,3,2011-07-17,2,9yI0731KMr00u7jSlkQPOw,3.92,1875,1233,Amy,539,2452,4,"I came here today after swimming, and was starving.  I saw it on the way to the pool and stopped in after I was heading home.

For starters, this port of subs has the best hours.  Every other one I've been to has closed at some ridiculously early hour.  This ones open until 8 on sundays, when others are either closed entirely or close at 4. Brownie points for being open ""late.""  (later then other locations)

Service was quick and efficent, and my sub was delicious.  I went with the #18 and it came out great.  Love port of subs, and will be back if I'm ever on this side of town again.",3,JffajLV-Dnn-eGYgdXDxFg
132175,6,Tempe,172816,6ZYt8IChJmH3Ra5IqnlivA,Port of Subs,Sandwiches; Restaurants,"1342 W Warner Rd
Tempe, AZ 85281",33.3345479,-111.9619158,True,9,2.5,AZ,1,2008-07-07,1,EYflC9zYAaHj0ZHxo2BfxQ,3.92,1875,1233,Amy,539,2452,4,"I love port of subs!  OMG this place rocks!  Everything here is fresh on site.  The bread is cooked and fresh, and they have white, wheat and Sourdough.  They have 3 sized subs, and a menu a mile long.  They have 18 cold subs to choose from, and some hot subs to choose as well.

They cut the meat as you order your sandwich. Not predone like other lame chains that shall go unnamed.

I usually get a #18, which is Roast Beef and Turkey with cheese.  mmmm, tasty.  I usually order a really big sub, eat half there, and take the other half home to eat for later.  I like it here because I really feel like I get a lot of food for my money.

There are two reasons why I gave them 4 stars.  First, this location has really crappy hours.  They close early, and sometimes, I can't get to them before they close.  I think they close at like 6PM or something.  booo!  Who are you catering to with this schedule?  I think they should be open until at least 8 PM.  so, points lost for crappy hours.

The other thing I am docking them for, was I had a bad service experience there today.  There were 3 people working behind the counter that I could see.  One girl slicing meat, one guy running the register, and a third guy doing stock and stuff with bread in the oven.

Well, since I got the combo meal which includes a beverage and chips, I went to the chip area and it looked pretty hit and wiped out.  The only chips left were the crappy flavors that I do not like.  I want plain chips, thats all.  I didnt want jalapeno (stomach doesnt like it) nor did I want the Dill flavored either.  I asked the gentleman who was doing bread and stock if he had any plain chips available.  He was rather snappy with me and said ""if we had them, they would be out there.  Whatever we have is on the shelf.""  He quickly blew me off, and I was aggrivated.  He told me to look at the other chip stand to see if I could find what I was looking for. 

Fortunately, I got my plain chips, but nothing irriates me more then the annoying response of ""If we had it, it would be out there.""  Bullsh!t! Your just to lazy to go look.  I know you have cases of chips in the back, so stop stocking your cups and get me some chips.

Aside from the snotty stocker guy, the other two people working there were wonderful.   The register guy wrapped one half of my sandwich for me to go, and served the other one for me to stay and eat in the resturant.",3,JffajLV-Dnn-eGYgdXDxFg
153686,0,Phoenix,1537058,-aDuOZelvBHWKh-NrXooow,Port of Subs,Sandwiches; Restaurants,"2737 W Thunderbird Rd
Phoenix, AZ 85053",33.609811,-112.119194,True,13,4,AZ,2,2013-01-05,1,86kvgGTbsAwFfLjNXraPZQ,3.92,1875,1233,Amy,539,2452,5,"I've been a fan of Port of Subs since I moved out here to Phoenix back in 2005.  I love everything about them, and last night was no exception. It was Friday night and I was hungry!!!

But, of all the port of subs, this ones open nice and late.  9PM during the week!!!  In other port of subs reviews, I have openly complained about the horrible hours that the hold, such as closing early (like 6PM on week nights) and some are closed on sundays....others close at 4PM on Saturdays.  Really? lunch only? you can't do like 7PM?  So this one's my favorite just due to the hours alone.

I came here with my friend after hitting up a few other places. It's located right next to Lowe's in a little strip mall.  I went with the turkey and pastrami 5 inch sub as I always did, and really enjoyed it.  Staff was friendly, and food was prepared quickly.

I will be back, and enjoy myself every time I'm here!",3,JffajLV-Dnn-eGYgdXDxFg
