UID,city_id,city,city_population,business_id,business_name,business_categories,business_full_address,business_latitude,business_longitude,business_open,business_review_count,business_stars,business_state,cool,date,funny,review_id,reviewer_average_stars,reviewer_cool,reviewer_funny,reviewer_name,reviewer_review_count,reviewer_useful,stars,text,useful,user_id
37389,5,Scottsdale,230512,kApEJUSJFIMitJRrhutAfA,Hyatt Place,Hotels & Travel; Event Planning & Services; Hotels,"7300 E 3rd Ave
Scottsdale, AZ 85251",33.4969177,-111.924017,True,26,4,AZ,6,2008-11-14,4,bqXb1GUgCcvQwT6GY7C8xQ,3.43,12486,9895,Wanugee,1583,15384,4,"This Hyatt Place follows along the new updated designs and concept of this newer brand of the Hyatt Family. 

The appeal is to savvy, younger business travelers, to give Hyatt something to compete in business categories against Hilton's, Holiday Inn and Starwood brands. The design is modern, with service minimized to the essentials for well seasoned business travellers, like a small bar, breakfast area, 2 room split suite with euro-type decor with male color tones, self check-in kiosks, and 42 inch Plasma TV with HD programs.

This one is a good value, as it is located in OldTown Scottsdale, just a couple of blocks from a large choice of trendy bars and restaurants, and not far from the Scottsdale Art district. 

Most of the Hyatt Places are located east of the Missisippi, and only 3 or 4 in California so far. Starwood has responded with a newer, similar concept, called their ""aLoft"" brand, with the same trendy hip loft like concept. 

I got a rate of $134, which isn't bad for the beginning of SnowBird season, when rates creap higher in the Valley, especially in Scottsdale.",8,2rlBbFPHyZjXSFSE8r551w
40247,5,Scottsdale,230512,xtX2qS64zP2NRPV_7NNqHw,Hyatt Regency Scottsdale Resort & Spa at Gainey Ranch,Hotels & Travel; Resorts; Event Planning & Services; Hotels,"7500 E Doubletree Ranch Rd
Scottsdale, AZ 85258",33.5670375,-111.9184649,True,135,4.5,AZ,0,2008-02-27,0,xkqT9Kbs47FWzO3zrzncvw,3.99,2025,1209,Michael,900,2685,5,"Only been to the bar, and it was glorious!

This is a very nice place to have a cocktail and chat awhile... a live band plays on the weekends, and the patio/grounds are beautiful.

The extra-dirty martini here is amazing (with extra olives too).

Thumbs up!",2,90a6z--_CUrl84aCzZyPsg
41385,20,Paradise Valley,13663,EcHuaHD9IcoPEWNsU8vDTw,"Camelback Inn, A JW Marriott Resort & Spa, Scottsdale",Day Spas; Hotels & Travel; Beauty & Spas; Event Planning & Services; Hotels,"5402 E Lincoln Dr
Paradise Valley, AZ 85253",33.5336234,-111.9652641,True,103,4,AZ,1,2008-10-14,0,j3zqtppHMeZ5c5qpzq2uVQ,3.54,506,430,Michael,445,896,5,"Many years ago when we were remodeling one of of our homes we stayed at the Camelback Inn for two months. It was a great place then, nice room with a very private large patio and small kitchen set way back in the resort. I loved it.
They have remodeled this resort recently so we decided to go take a look. They were nice enough to take us on a tour and show us a variety of rooms/suites. It has been done very well and geared to complete sensory pleasure. I will be reserving a room here next time my sister is in town just to get a more complete feel for the property. But so far, very nice employees and fantastic grounds.",2,GubdNFoDAsiwE6bWIr97cQ
42174,5,Scottsdale,230512,dJvUc4ViWEJ0NJfQtYo7xg,The Scottsdale Plaza Resort,Day Spas; Hotels & Travel; Beauty & Spas; Event Planning & Services; Hotels,"7200 N Scottsdale Rd
Scottsdale, AZ 85253",33.5400879,-111.9260096,True,50,3.5,AZ,0,2007-07-11,1,yuPhJo1leOXhEj4UGA3uaw,3.91,148,58,Ann Marie,215,282,4,"Scottsdale Plaza Hotel
Everytime I hear the Plaza I think of the charming kids books Elouise at the Plaza. Unfortunatley this hotel, although nice, is not like the Plaza in New York. It's pretty much like most resorts in the area as well as in Phoenix. I used to play Tennis here from time to time and they have very nice grounds as well as suites. It's located on Scottsdale Rd with a whole bunch of hotels  one after another, and it doesn't really stand out. I might try it again if I got a really good deal, but other than that I would rather stay somewhere else.",1,PS0lCxjGNeUrKxYSdpW-Aw
42957,0,Phoenix,1537058,KNIFSqzQADOZWDO_7T-KzA,Hyatt Regency Phoenix,Hotels & Travel; Event Planning & Services; Venues & Event Spaces; Hotels,"122 North 2nd St
Phoenix, AZ 85004",33.449858,-112.071886,True,78,3,AZ,3,2011-04-14,3,p-y-aOgQMBxQ9ZJjef4wDw,3.63,7102,4785,J,1217,9659,4,"Was invited to an event here.  I'm impressed by the top notch service delivered by every employee.  From the valet team to the front desk, they were on top of our every need.

This review is not of the rooms since we didn't stay here.  However, the wait staff and other front of the house employee made our short visit memorable.  If I had to stay in downtown Phoenix, I'd consider staying here.....great service goes a long way with me.

Return Factor - 90%",5,kGgAARL2UmvCcTRfiscjug
43119,5,Scottsdale,230512,q7w9tokdouwt0vEEzsRqxg,Motel 6,Hotels & Travel; Event Planning & Services; Hotels,"6848 E Camelback Rd
Scottsdale, AZ 85251",33.50291,-111.933098,True,6,2.5,AZ,16,2009-09-21,17,DjY_vSRg5GbP65KuO4LrJQ,3.67,8429,10451,Thomas,517,8401,4,"When you think of Scottsdale lodging you think W Hotel, Valley Ho, Royal Palms, Motel 6. What? Motel 6 you say? Yep. You betcha! We needed a room close to Devil's Martini before and after our VMarie event Saturday. We would not be spending much time in our room nor would we enjoy any luxurious amenities, as we would be spending most of our time at the event. I passed by this Motel 6 when I first moved here and was struck by it's neat, retro charm. So when NTUIT booked a room at this motel, we were totally on board. The rooms are tiny! Reminded me of a dorm room. And that's not a bad thing as I actually lived in a pretty swanky dorm. This room was spotless and had of all things, new wood floors. A first for me in any motel/hotel/resort. Never one to use ANY hotel comforter, I brought my own bankie! (Yes that's baby talk for blanket...I call it my bankie...don't judge!)...however, I was struck by the newness of these comforters. And yes, they were hideously ugly in every way. We paid $50 for our little staycation room, enjoyed a nice shower and the pool the next day. We parked right in front of our door and brought along our little Emilie as pets are allowed. I can still hear the clickity clack of her nails on the wooden floors. Located in the shadows of Fashion Square and blocks from Oldtown Scottsdale, I would most definitely recommend this to visitors looking for modest digs. Or for fashion designers, performers and emcees needing a close place to crash after a magical evening of fashion and music down the street.",19,C8ZTiwa7qWoPSMIivTeSfw
43668,6,Tempe,172816,I5ypI3aYbbTL8dAjnI3PDw,Tempe Mission Palms Hotel,Hotels & Travel; Event Planning & Services; Hotels,"60 E 5th St
Ste 101
Tempe, AZ 85281",33.425824,-111.938976,True,50,4,AZ,1,2010-09-27,0,oaIoMm-emKunDAuwP3kFdA,3.91,148,58,Ann Marie,215,282,4,Awesome customer service by every staff member I came across! Haven't got that lucky in awhile! Never really enjoyed the hotel to much. Stayed there for a work event one weekend but I loved the room! So quiet and such a cute hotel. Perfect for when I needed to unwind after a long day of work! It was in walking distance of where I needed to be and so was coffee and food! Very vital. Next time I would like to chill out a bit more and maybe see the pool!,1,PS0lCxjGNeUrKxYSdpW-Aw
43706,20,Paradise Valley,13663,xm8F51qKjx0cfdOSukTDng,Sanctuary Resort On Camelback Mountain,Hotels & Travel; Event Planning & Services; Hotels,"5700 E McDonald Dr
Paradise Valley, AZ 85253",33.5222185,-111.9595033,True,80,4.5,AZ,1,2007-03-21,1,3X09bG9fMicqnoKNEUEckA,4.12,304,165,Natalie,264,540,5,"I'm not sure why some of the folks who wrote glowing reviews still only chose 4 stars? From my experience, this place should get 10! I could care less about the celebrity thing, but I can see why they flock here. 

We went for a wedding in the middle of July. It was amazing. Everything. I have not one complaint. Except that I may never get to go here again if I'm spending my own dime....",1,lC4X2crUuxT9Ac9BlOX4Uw
44011,0,Phoenix,1537058,er20L6Wzviiin8OS9FqFmg,Valley Metro,Hotels & Travel; Public Transportation; Transportation,"302 N 1st Ave
Ste 700
Phoenix, AZ 85003",33.451661,-112.075516,True,29,2.5,AZ,25,2008-08-25,37,FzMD3hjtgEMYejyshEzfjg,3.67,8429,10451,Thomas,517,8401,3,"You can bring a Diet Coke can on the bus. 
And bottled water. 
I even saw a bag of chips.
Back packs, briefcases and shopping bags.
You can even bring your own stinky body odor.
Lots of them you know!
And I imagine you should bring $1.25. Only on this day. 
It was free. 
How cool. A free ride to the stadium. A/C!
Oh.
Just don't bring a red plastic cup. 
Those. Are not allowed. 
You will get yelled at. In front of people. 
Believe me.",28,C8ZTiwa7qWoPSMIivTeSfw
44086,5,Scottsdale,230512,CD-2yHTSObgvAhW-pYHfMw,Doubletree Scottsdale-Paradise Valley Resort,Hotels & Travel; Event Planning & Services; Hotels,"5401 N Scottsdale Rd
Scottsdale, AZ 85250",33.514027,-111.92487,True,60,3.5,AZ,0,2007-07-04,0,_LebKSUbTzNdAhFq-eIatA,3.91,148,58,Ann Marie,215,282,4,"The financial company my boyfriend works for had their holiday party here and I went as his date. You could definitely not see how beautiful this hotel is from Scottsdale Rd. The room the reception was in was OK, but I really liked our room. It was nice and large with a beautiful patio overlooking the pool, had high gorgeous ceilings, incredibly comfortable bed, and well did I mention our room was huge! I didn't get a chance to take advantage of the pool, but maybe in the future! Overall a very beautiful hotel with nice little touches you will appreciate. Like the warm cookies you get at check in! Hell Yes!",0,PS0lCxjGNeUrKxYSdpW-Aw
45447,5,Scottsdale,230512,-sAoGZTnFtDZUY9JYWHqlg,W Scottsdale,Hotels & Travel; Event Planning & Services; Hotels,"7277 East Camelback Rd
Scottsdale, AZ 85251",33.5020654,-111.9242599,True,122,3.5,AZ,6,2011-06-15,4,YywVwmL__X6sGi-7JkCdcA,3.63,7102,4785,J,1217,9659,3,"A friend visited from out of town and suggested we meet here for drinks.  We came here two nights in a row, Wed/Thu.  On Wed night, the lobby bar was dead with 2 or 3 people there.  On Thu night, the lobby bar had a few more people, but was still a blah place to hang.  So we decided to check out the pool bar, which we were told was a better scene.

We headed up to the pool, which is on the 2nd floor, and ordered a couple of drinks.  The waitress was very friendly and fast with our drinks.  However, the pool wasn't really happening either.....there were maybe 20 or 30 people there at 9 pm.

Since the scene was slow, we took off after a round.  I hear the pool parties on the weekends are epic.....so, I will be back for sure.

Return Factor - 90%",7,kGgAARL2UmvCcTRfiscjug
45462,5,Scottsdale,230512,QXFJFQzbemP6B0dz73UtFQ,DC Ranch,Hotels & Travel; Event Planning & Services; Hotels,"20715 Market St
Scottsdale, AZ 85255",33.6721892,-111.890131,False,4,3.5,AZ,12,2007-07-21,12,YTvgizLpj0NVMQ2s3Aq7eg,3.67,8429,10451,Thomas,517,8401,5,"DC Ranch. Wow. What a spread. And this is not the place where they make the ranch dressing. That, my friends, is Hidden Valley. Here at DC Ranch north of the 101 up Pima and just off Thompson Peak, is a unique collection of upscale shops and restaurants (included are a veterinary clinic and dry cleaner). The architecture is first rate mixing the use of concrete, glass, stone and metal creating a Main Street (known as Market Street) for the high end, waspy, upscale desert inhabitants. I lived here for a year or so and loved it. It is soooo far from the rest of civilazation, god forbid you want a bean burrito at 1a.m.,  cuz guess what??? u ain't gonna find it! Although the folks who fill, wander and shop the streets of DCRanch are seemingly wealthy, white, conservative folks, a sort of small town folksiness seeped in and made me happy.",14,C8ZTiwa7qWoPSMIivTeSfw
47342,5,Scottsdale,230512,kApEJUSJFIMitJRrhutAfA,Hyatt Place,Hotels & Travel; Event Planning & Services; Hotels,"7300 E 3rd Ave
Scottsdale, AZ 85251",33.4969177,-111.924017,True,26,4,AZ,0,2011-09-14,0,ck28yCKR1VTxfamoXxwz_Q,3.85,3191,2444,Randy,728,4176,5,"FAVORITE PLACE TO STAY IN SCOTTSDALE

Well, for non-resorts, that is.  It's the best location in Old Town Scottsdale, has really nice suite-style rooms, super clean, and the lobby features a grille, a coffee/starbucks, and very modern styled.  I love Hyatt Places throughout the country, but this one rocks.

The one downside (or upside?) is, the NE side of the hotel faces 2 or 3 loud bars, and at times, plays the music super loud.  Whenever the club doors open, BOOM BOOM BOOM goes right up to your room.

(Pssssttt...I kind of like it!)",0,GJrGPKF2xxB06Es6aH1VWg
48207,0,Phoenix,1537058,bts6jVczHJuWzpT8Y26UsQ,Metro Light Rail,Hotels & Travel; Public Transportation; Transportation,"101 N 1st Ave
Ste 2430
Phoenix, AZ 85003",33.449799,-112.074714,True,132,3.5,AZ,6,2009-08-19,9,gMKYxtwDjgOYOgWuq0-btg,4.1,867,1206,Morgan,201,1049,4,"First ride on the light rail and nowhere to go.  I have absolutely no need for this thing, but I wanted to try it anyway.  So, one evening in downtown my friend and I decided to see what kinda shenanigans we could find.  

Positive #1.  Crazy people.  God do I love crazy people.  A lovely lady sang Marvin Gay's ""Let's Get it On"" word for word to another passenger.  She even reached out and touched him as she belted ""lovin' you could never be wrong.""  I'm not sure if he liked it because he wasn't smiling on the outside, but I sure loved it.

Positive #2.  While riding I spotted some fun looking lights.  I ended up on the grass looking up at Sky Bloom in some downtown Phoenix park.  It was a nice little surprise.  

Positive#3.  Super clean and air conditioned.  It's nothing special, but it's not gross or smelly. 

Negative #1.  I have a dream, a dream where I can stumble out of the bar at 2am and ride the light rail all the way home.  In my dream the light rail actually takes me places, places I want or need to be.  

For now it's just a novelty- like, hey look at me!  I'm a big city, I have a light rail, wawawewoo, king of castle, bla bla bla.  Someday I will not have to drive everywhere, someday.",6,rjlb-7-JcmM6fR64ZpyTug
48419,5,Scottsdale,230512,KT0VXcl8J7Jes9xheZTqbw,Fairfield Inn by Marriott,Hotels & Travel; Event Planning & Services; Hotels,"13440 N Scottsdale Rd
Scottsdale, AZ 85254",33.609098,-111.92702,True,3,2.5,AZ,7,2012-02-20,1,fxyF8G7m9pZk_9dj3ZRHnQ,3.85,3191,2444,Randy,728,4176,3,"Well, it seems I am the lucky one to report that this Fairfield Inn must have read the feedback from the 2 prior reviews, and have rectified the situation!  While it isn't the best hotel of all-time, it did meet the standards for a Fairfield, and I've stayed at many throughout the US. 

The lobby was clean and updated.  It offers a continental all-you-can-eat breakfast, which is included into the price of the room.  The breakfast consisted of various toast/bagels, muffins, hard-boiled eggs, waffles in the self-serve waffle-maker, yogurt, egg/bacon biscuits, cereal, milk, juices, apples, and bananas.  Coffee and tea is available all day.

The room was just fine, clean, and the bed and pillows were very comfortable.  While there are some rooms along the outside that have doors opening to the walk-way balcony, my room was inside a hallway/corridor with a window.  It was fairly quiet, but does have the occasional private plane flying overhead, as it is VERY near the Scottsdale airport.  The pool and jacuzzi looks recently resurfaced, and in nicer weather -- would do just fine...especially if you have kids. The WI-FI worked well and fairly quick.

So, in conclusion, it's not a resort, or a golf property.  But, for location, it's a value choice.  The hotel is very clean, and provides more than adequate and comfortable services.",7,GJrGPKF2xxB06Es6aH1VWg
49995,0,Phoenix,1537058,hW0Ne_HTHEAgGF1rAdmR-g,Phoenix Sky Harbor International Airport,Hotels & Travel; Airports,"3400 E Sky Harbor Blvd
Phoenix, AZ 85034",33.43475,-112.00644,True,862,3,AZ,6,2011-04-18,5,5cwVQHkOhAhnfzszzz1SLw,3.63,7102,4785,J,1217,9659,2,"Upon further review, I have to update my review of Phoenix Sky Harbor Airport....I must have been lucky the first few times I went through here....either that or this place went downhill fast.  Here's some of my frustrations with this place:

- The FREE WiFi sucks.....the past 4 times I've been through this airport, I have been unsuccessful in connecting to their WiFi.  I can get the connection on my laptop, but it won't load up any pages.....don't know what the problem is, when I land in Vegas or San Diego, it works just fine there.


- Car Rental return lanes through the airport is confusing.  I am willing to bet that 9 out of 10 people who try to find the car rental return lane have to attempt it at least 2 or 3 times to figure it out.....the directions and route is crazy confusing.  The rental center itself is convenient, and the process of returning your car is efficient, but driving there is a disaster.

- Food options are limited once you go past security.  Not much going on there.

- Gates have insufficient seating.  I don't get it....there's not enough seats at most of the gates.....it's very crowded and people are cramped all over the place.

Hopefully, they can upgrade it soon....it needs it.

Return Factor - 100%, but not by choice.",7,kGgAARL2UmvCcTRfiscjug
50046,20,Paradise Valley,13663,EcHuaHD9IcoPEWNsU8vDTw,"Camelback Inn, A JW Marriott Resort & Spa, Scottsdale",Day Spas; Hotels & Travel; Beauty & Spas; Event Planning & Services; Hotels,"5402 E Lincoln Dr
Paradise Valley, AZ 85253",33.5336234,-111.9652641,True,103,4,AZ,0,2010-12-18,0,DTFs2fxiJj5UMG1LF2Qwmg,3.66,523,453,Dave,992,974,4,"Excellent resort. We stayed here in October for 5 days, moving from the Scottsdale Fairmont Princess due to a company event. Prior to this becoming a JW Marriot, I stayed here about 10 years ago. Since then they made huge changes in adding a spa, enlarging the pool, making all of the rooms casita's and adding a ton of meeting space as well as a world class restaurant. There's an old town in the back of the property in case you have the need for a ghost-town type of event. Jogging the grounds and the nearby PV nearby neighborhoods is also a wonderful experience. 

The only downside was the check-in experience was horrible. I asked for the manager and it turned out I was talking to him. I'm guessing Marriott didn't train this guy or he just had a bad day. (Service was better at the Fairmont).

Otherwise, a great property in a really convenient location.",2,VqSCQCva71Q-ZVcMsYfQuw
52857,5,Scottsdale,230512,rrd7NeAgARDNzPsxxsBJiQ,Taliesin West,Museums; Hotels & Travel; Arts & Entertainment; Tours,"12621 N Frank Lloyd Wright Blvd
Scottsdale, AZ 85259",33.606651902329,-111.84298106206,True,96,4.5,AZ,0,2011-02-27,0,7HOduy-0IJBdYV9gIlyoyg,4.16,502,412,Travis,592,813,4,"very cool place. a bit pricey at 32 bucks a ticket for the 1.5 hr tour. we had 4 adults so it was cheaper to buy the membership (75 bucks) then we could get tickets for 8 bucks each. 
interesting place....not really my cup of tea but my wife's dad is an engineer (they were visiting from boston) so he was all over it.
good place to take out of towners or if you really, really, really like hearing about a architect.",0,ST8Yzlk2MqKlcaLqL2djBg
53515,0,Phoenix,1537058,ORiLSAAV4srZ_twFy1tWpw,Hotel Palomar Phoenix Cityscape,Hotels & Travel; Event Planning & Services; Hotels,"2 E Jefferson St
Phoenix, AZ 85004",33.4471735,-112.073781,True,23,4.5,AZ,1,2012-11-16,0,gwvk1F-H4vUg_lVm8YV3KA,3.74,1331,1050,Jennifer,650,1809,4,"I really enjoyed my stay at the Palomar. The staff is very friendly and that goes a long way to making everyone feel welcome! The hotel is in a great location and is perfect if you're in town catching a baseball or basketball game. 

The rooms are very nice and comfortable. The bathrooms are very nice too. The only thing that I can't overlook or get used to is the shower not having a door. No matter how hard you try water gets everywhere. I guess I don't understand the concept behind that. 

I would definitely come back!",2,TL46g36OKxmgSDYRFJdPRg
54875,5,Scottsdale,230512,6Kon3cR5ZEm5rmYKlpcfcw,Hotel Valley Ho,Hotels & Travel; Event Planning & Services; Hotels,"6850 E Main St
Scottsdale, AZ 85251",33.4930514,-111.9339561,True,199,4,AZ,1,2011-09-05,1,hPQdFmQM9WzF4Jbf4w3oug,4.16,502,412,Travis,592,813,4,"we ended up here at the sunday pool party after a bike pub ride. i felt like i should be on reality tv. i should've done some bench presses, arm curls and gotten a new tattoo (and tan and teeth whitening and designer t-shirt and coifed hair and necklace bling and big sunglasses) before coming here. 

no, it was fun. of course it was full of rowdy and raw drunk biker folks so it wasn't as pretentious as i was expecting. although i did ask the bartender for a glass of water and he seemed a bit miffed that i wasn't buying another drink yet. 

the pool is very cool and the grounds surrounding the pool are very lush and tropical. the dj was playing some awesome music causing many a folk to break out in spontaneous white man dance moves. the free towels were great so we wouldn't have to be the only ghettos with our wal-mart towels. 

although the pool is nice, i was a bit skeptical about getting in with 100 or so other drunks seeing as how a pool with drunks only invites peeing to be had. but i'm sure usually, the water is clean.

if we were more swank, i'd love to come back. hit me up Kim K!",0,ST8Yzlk2MqKlcaLqL2djBg
55883,0,Phoenix,1537058,BNz5p488useb6HszpEUUVQ,United Airlines / TED,Hotels & Travel; Airlines; Transportation,"Terminal 2
Sky Harbor International Airport
Phoenix, AZ 85073",33.4371562,-112.0136199,True,21,2,AZ,10,2010-08-31,17,wEzuyRc6xzBdOq0M5AHazw,3.43,12486,9895,Wanugee,1583,15384,2,They need to change the drab carpet. CNN at gates 5/6,13,2rlBbFPHyZjXSFSE8r551w
56673,5,Scottsdale,230512,GH6IPda304wJRxSRg9Ko3g,Best Western Sundial Resort,Hotels & Travel; Event Planning & Services; Hotels,"7320 E Camelback Road,
Scottsdale, AZ 85251",33.50251,-111.922671,True,8,3,AZ,0,2011-09-14,0,fVt66MsnwvK-611e9rtUEg,3.85,3191,2444,Randy,728,4176,4,"BEST OF THE BEST WESTERNS!

Loved my stay here!  New property just a block away from the Fashion Mall and located in downtown Scottsdale.  Plentiful parking in the rear, super easy!  The rooms were very nice, big, and terrific service from the entire management and staff.  Breakfast is included, and was overall very fresh.  Great value, and the best of the best westerns I've ever stayed at.

I've noticed some of the previous bloggers complained about the noise, but I didn't have any issues or problems at all.",0,GJrGPKF2xxB06Es6aH1VWg
57954,20,Paradise Valley,13663,EcHuaHD9IcoPEWNsU8vDTw,"Camelback Inn, A JW Marriott Resort & Spa, Scottsdale",Day Spas; Hotels & Travel; Beauty & Spas; Event Planning & Services; Hotels,"5402 E Lincoln Dr
Paradise Valley, AZ 85253",33.5336234,-111.9652641,True,103,4,AZ,7,2011-03-13,5,Bx7cDGwHb-an3K4CAcrRzA,4.29,3901,2517,Lindsey,670,5065,5,"This past weekend, I got to live like a queen thanks to my wonderful bf who treated me to an entire spa day at the Camelback Inn! Knowing I had several services, I wanted to wait until it was prime pool weather and I could make it an entire day. So as the weather approached 80, I knew the time had come to book it immediately.  

I arrived bright and early in the morning to be greeted by the friendly staff, a great scent lingering throughout the building and a beautiful pool staring at me from below. After a speedy check-in process, they gave me my itinerary and sent me to the woman's locker room. Upon entering, I was greeted by some more friendly staff who gave me a locker room key and took me on a tour. The locker room is complete with razors, lotion, shampoo, conditioner, mouth wash, hair spray, deodorant, full private showers, a jacuzzi, steam room and two private lounges...and the day is only just beginning! 

Throughout the day, I had a facial, Swedish massage, manicure and blow-out. I scheduled them sporadically so that I was able to enjoy several hours by the pool that overlooks a gorgeous view of Camelback Inn. While lounging by the pool, I munched on a light lunch of a veggie wrap from Sprouts Cafe, the restaurant at the spa. The food was delicious and they list the nutrition next to each item so you have an idea of your intake. Following several hours at the pool, I decided to check out the gym and feel a little productive during the blissful day by working out. The gym is state of the art and each treadmill has a private tv. The staff is constantly cleaning and wiping off the equipment. So now let's go back to the most important part: the services. Each service was spectacular! The facial was relaxing and hydrating and even included a prolonged neck and shoulder massage. The Swedish massage was so heavenly it put me to sleep...in a good way. The blow-out left me feeling like a celebrity (and included a scalp massage) and the manicure made my nails weekend-ready (and included a hand massage). I've never gotten so many massages in one period of time! 

The thing I like most about this spa is that it's relaxing and if you plan it right, you can make it a complete eight hour day here and make the most of the spa. I could get used to having days where I float on cloud nine like this, but in the meantime, I will just always remember my heavenly day at the Camelback Inn Spa.",9,4ozupHULqGyO42s3zNUzOQ
58274,0,Phoenix,1537058,yR6kgWuMUNG6fjOrzzhfeQ,Pointe Hilton Tapatio Cliffs Resort,Hotels & Travel; Event Planning & Services; Hotels,"11111 N 7th St
Phoenix, AZ 85020",33.5950968646478,-112.065436542034,True,70,3.5,AZ,1,2007-03-21,0,E5ofGvrc6u_dKEoL1XjwAw,4.12,304,165,Natalie,264,540,5,"Beautiful location on the mountain. Beautiful rooms. Probably our family second favorite to the Hilton Squaw Peak. Perfect for an in-town getaway. The pool is huge -- actually called a Water Village -- and tons of fun for kids and grown-ups alike. And, durring the summer, you can stay for around 100 bucks!",1,lC4X2crUuxT9Ac9BlOX4Uw
58826,0,Phoenix,1537058,bts6jVczHJuWzpT8Y26UsQ,Metro Light Rail,Hotels & Travel; Public Transportation; Transportation,"101 N 1st Ave
Ste 2430
Phoenix, AZ 85003",33.449799,-112.074714,True,132,3.5,AZ,6,2009-01-05,1,mhYgucYmOY9foKEmbk5RsQ,3.43,489,511,Fred,426,920,4,"So I was on the first train, at 10 AM on Saturday, Dec. 27th. I have ridden the train every day since, mostly to Tempe and back, but a couple times westbound. I've ridden it to do grocery shopping, go to dinner, go drinking, celebrate my birthday, hell just about everything. My truck has been driven once since the first day of service, and I've ridden my motorcycle maybe 4 times.... its been 9 days folks. 

This thing changed my daily routine for the better. I understand I could have done the same thing with a bus, but the bus only ran every 30 minutes and took forever and was uncomfortable and was so small if there was a smelly bum you couldn't get away from him. The train has changed it all for me. 

What's keeping it from 5 stars? The same thing that everyone else is complaining about, the running hours. I'd love to not have to leave the bars at 10:40 to get a ride home. It's also very inefficient running through the city. I can get from the 12th street station to Mill Avenue in 16 minutes which is about 11 miles. In the meantime, it takes about 23 minutes to get to Camelback, which is half the distance. Also, I do feel very insecure at the Eastlake platforms at night time. I wish they could do something to at least give you the illusion that you are safe.",6,JgDkCER12uiv4lbpmkZ9VA
60335,0,Phoenix,1537058,hW0Ne_HTHEAgGF1rAdmR-g,Phoenix Sky Harbor International Airport,Hotels & Travel; Airports,"3400 E Sky Harbor Blvd
Phoenix, AZ 85034",33.43475,-112.00644,True,862,3,AZ,9,2011-05-28,2,OcV9vxMdm9tsx0SNakk-Pg,4.29,3901,2517,Lindsey,670,5065,4,Another reason that I love the Phoenix Sky Harbor Airport is because I can always get through the security in record speed. I have never waited longer than 10 minutes and that is pretty amazing.,7,4ozupHULqGyO42s3zNUzOQ
61661,0,Phoenix,1537058,5Feaj6aixO_QxKFnkHf3xg,Arizona Biltmore Resort & Spa,Day Spas; Hotels & Travel; Beauty & Spas; Event Planning & Services; Hotels,"2400 E Missouri Ave
Phoenix, AZ 85016",33.5160662,-112.029562,True,138,4,AZ,16,2008-07-30,24,gTCPQBMGa0iYZf6XdMA_3Q,3.67,8429,10451,Thomas,517,8401,4,"The Odd Couple. Resort style. Upon checking in with my hardcore, partying restaurant kin for a manager/chef retreat, we discovered the resort was saturated with over 1,000 (yes, that's 1,000) families for a church conference. Agnes of God! Seriously, I thought? How will this pan out? Well, Rickie and I had a gorgeous second story cottage. Which was a large, beautiful suite overlooking fountains, flowers and fanatics. First jab at the religious folks. We spent the afternoon poolside drinking mojitos, pina coladas, and Dos XX. Anytime the swarm of God's children splashed or came to us in the pool, we chanted ""Too closey, no splashy."" They did some sort of sign of the cross thing and off they swam. Jab number two. The poolside service was outstanding...thank you, er um, God Bless you Brian, our quick witted, Atheist server. The grounds were impeccable. Front desk service was professional. And our room's lil fridge was stocked to the gills. Anyone who knows me, knows I'm a huge FLW nut, and love all of his architecture and those that he inspired. You truly feel his spirit here at the Biltmore. Especially after boozing it up in the afternoon sun. As we sat in the spa today, awaiting our masseuses, we noticed front page news in the AZ Republic, announcing a $300 million Biltmore renovation. And. Well. It's a good thing. Cracked paint. Buckled ceilings and dated furniture. Though badly needed. Did not mar the ambiance, energy and joy we experienced for our retreat. Standing in line for our $6 bagel and $8 smoothie, we overheard the church goers behind us actually praying for lower prices. Wow. Does that work? Jab number three. I didn't stick around to find out. We headed back to our suite. And actually ended up watching Bruce Almighty. Coincidence? I think not.",14,C8ZTiwa7qWoPSMIivTeSfw
61909,5,Scottsdale,230512,CD-2yHTSObgvAhW-pYHfMw,Doubletree Scottsdale-Paradise Valley Resort,Hotels & Travel; Event Planning & Services; Hotels,"5401 N Scottsdale Rd
Scottsdale, AZ 85250",33.514027,-111.92487,True,60,3.5,AZ,3,2011-10-15,1,1tYmMwbzfMNfP83hfeaDJg,3.63,7102,4785,J,1217,9659,3,"Stayed here twice and attended a conference during one of those stays.  The resort is an older style, spread out over a large area.  If you get a room in the back, like I did, it can make for a long day if you're attending a conference.

I like to be able to go back/forth easily to my room when I attend a conference.  Next time, I'll opt for one closer to the front desk.

The rooms are ok, nothing special.  The beds are so/so....I got decent sleep, that's all that matters.

The best  part of the stay is the complimentary Cookies at the front desk....yum!

Overall, it wasn't bad for the price ($75/night).

Return Factor - 60%",6,kGgAARL2UmvCcTRfiscjug
